Task,Start,Finish,Cores,RequestId
19,2022-03-25 19:39:12.158756,2022-03-25 19:52:07.866331,2,19
20,2022-03-25 19:39:15.583158,2022-03-25 19:52:07.196906,2,20
21,2022-03-25 19:39:19.307764,2022-03-25 19:52:15.888075,2,21
22,2022-03-25 19:39:22.694584,2022-03-25 19:52:19.269305,2,22
23,2022-03-25 19:39:26.153847,2022-03-25 19:52:19.859699,2,23
-1,2022-03-25 19:39:29.645832,2022-03-25 19:39:30.647007,8,39
-1,2022-03-25 19:40:09.686893,2022-03-25 19:40:10.688056,8,40
-1,2022-03-25 19:40:48.726684,2022-03-25 19:40:49.727846,8,41
-1,2022-03-25 19:41:24.761800,2022-03-25 19:41:25.762966,8,42
-1,2022-03-25 19:42:00.797831,2022-03-25 19:42:01.799010,8,43
-1,2022-03-25 19:42:41.837828,2022-03-25 19:42:42.838998,8,44
-1,2022-03-25 19:43:28.861844,2022-03-25 19:43:29.863024,8,45
-1,2022-03-25 19:44:13.905797,2022-03-25 19:44:14.906985,8,46
-1,2022-03-25 19:44:59.952620,2022-03-25 19:45:00.953799,8,47
-1,2022-03-25 19:45:35.961815,2022-03-25 19:45:36.962998,8,48
-1,2022-03-25 19:46:11.997798,2022-03-25 19:46:12.998968,8,49
-1,2022-03-25 19:46:41.025803,2022-03-25 19:46:42.026972,8,50
-1,2022-03-25 19:47:22.065814,2022-03-25 19:47:23.066978,8,51
-1,2022-03-25 19:47:58.102556,2022-03-25 19:47:59.103728,8,52
-1,2022-03-25 19:48:36.137799,2022-03-25 19:48:37.138961,8,53
-1,2022-03-25 19:49:20.181809,2022-03-25 19:49:21.182979,8,54
-1,2022-03-25 19:49:54.213809,2022-03-25 19:49:55.214994,8,55
-1,2022-03-25 19:50:38.257801,2022-03-25 19:50:39.258974,8,56
-1,2022-03-25 19:51:12.261824,2022-03-25 19:51:13.262975,8,57
-1,2022-03-25 19:51:53.303540,2022-03-25 19:51:54.304717,8,58
16.5,2022-03-25 19:39:02.265622,2022-03-25 19:41:43.265622,1,
16.5,2022-03-25 19:41:43.265622,2022-03-25 19:44:15.265622,2,
16.5,2022-03-25 19:44:15.265622,2022-03-25 19:46:48.265622,1,
16.5,2022-03-25 19:46:48.265622,2022-03-25 19:49:22.265622,2,
16.5,2022-03-25 19:49:22.265622,2022-03-25 19:51:56.265622,1,
17.5,2022-03-25 19:39:05.669042,2022-03-25 19:41:46.669042,1,
17.5,2022-03-25 19:41:46.669042,2022-03-25 19:44:18.669042,2,
17.5,2022-03-25 19:44:18.669042,2022-03-25 19:46:51.669042,1,
17.5,2022-03-25 19:46:51.669042,2022-03-25 19:49:24.669042,2,
17.5,2022-03-25 19:49:24.669042,2022-03-25 19:51:58.669042,1,
20.5,2022-03-25 19:39:15.583158,2022-03-25 19:41:56.583158,1,
20.5,2022-03-25 19:41:56.583158,2022-03-25 19:44:28.583158,2,
20.5,2022-03-25 19:44:28.583158,2022-03-25 19:47:00.583158,1,
20.5,2022-03-25 19:47:00.583158,2022-03-25 19:49:32.583158,2,
20.5,2022-03-25 19:49:32.583158,2022-03-25 19:52:04.583158,1,
18.5,2022-03-25 19:39:08.870157,2022-03-25 19:41:50.870157,1,
18.5,2022-03-25 19:41:50.870157,2022-03-25 19:44:22.870157,2,
18.5,2022-03-25 19:44:22.870157,2022-03-25 19:46:55.870157,1,
18.5,2022-03-25 19:46:55.870157,2022-03-25 19:49:29.870157,2,
18.5,2022-03-25 19:49:29.870157,2022-03-25 19:52:03.870157,1,
19.5,2022-03-25 19:39:12.158756,2022-03-25 19:41:53.158756,1,
19.5,2022-03-25 19:41:53.158756,2022-03-25 19:44:25.158756,2,
19.5,2022-03-25 19:44:25.158756,2022-03-25 19:46:58.158756,1,
19.5,2022-03-25 19:46:58.158756,2022-03-25 19:49:31.158756,2,
19.5,2022-03-25 19:49:31.158756,2022-03-25 19:52:04.158756,1,
21.5,2022-03-25 19:39:19.307764,2022-03-25 19:42:03.307764,1,
21.5,2022-03-25 19:42:03.307764,2022-03-25 19:44:36.307764,2,
21.5,2022-03-25 19:44:36.307764,2022-03-25 19:47:09.307764,1,
21.5,2022-03-25 19:47:09.307764,2022-03-25 19:49:41.307764,2,
21.5,2022-03-25 19:49:41.307764,2022-03-25 19:52:12.307764,1,
22.5,2022-03-25 19:39:22.694584,2022-03-25 19:42:03.694584,1,
22.5,2022-03-25 19:42:03.694584,2022-03-25 19:44:35.694584,2,
